48,51,28,82,57,82,83,98,15,38,65,42,37,78,27,21,17,69,61,26,67,44,87,8,92,82,83,54,93,45,16,56,14,37,44,57,55,79,14,44,58,52,62,93,40,74,8,22,65,77,73,26,86,27,50,10,61,96,16,81,92,25,73,57,55,67,13,74,36,1,61,90,67,99,8,26,60,40,14,88,1,8,21,40,12,93,81,38,74,93,9,9,56,54,49,13,63,56,90,49,49,84,56,91,75,88,2,99,63,29,96,47,52,90,4,4,30,55,35,39,23,50,33,29,95,15,96,71,65,36,49,0,67,96,23,29,77,55,23,8,57,85,23,10,5,64,21,32,76,1,86,61,78,34,100,67,56,63,72,100,89,42,89,27,63,14,64,26,12,65,90,16,27,3,6,35,1,25,91,25,27,72,63,61,75,96,30,99,79,24,90,88,68,73,97,93,8,39,94,97,77,55,100,32,82,61,68,1,16,41,56,3,18,80,81,16,37,41,49,71,36,30,12,3,74,61,19,72,20,37,84,23,39,77,96,32,56,94,80,14,59,100,62,58,54,50,100,56,67,100,1,92,58,20,51,52,12,95,85,37,60,26,91,64,67,57,72,59,50,47,3,18,34,83,7,45,54,46,95,46,35,33,71,74,39,71,28,61,53,100,94,99,77,40,75,43,59,17,28,81,65,87,42,86,70,29,25,69,77,20,90,97,98,60,61,19,2,57,20,3,47,61,20,68,5,43,48,20,9,4,77,42,44,97,73,41,77,41,80,33,10,19,51,4,2,71,40,18,21,71,12,6,91,79,1,39,80,47,39,52,72,78,33,42,21,43,63,18,91,30,97,20,65,5,5,79,82,4,65,46,99,10,52,23,27,98,44,1,74,30,35,91,41,95,11,49,35,26,32,30,16,32,38,42,12,6,32,73,52,19,98,81,36,8,27,3,82,89,62,54,9,86,53,89,64,23,76,85,75,3,39,21,89,3,90,46,50,58,41,21,90,15,27,32,59,16,89,38,63,49,40,99,16,19,24,99,41,54,25,61,23,18,38,98,30,83,47,96,63,63,99,36,38,33,77,74,56,30,53,16,48,35,58,70,4,77,47,30,24,7,50,55,1,14,89,89,50,73,94,9,73,93,12,22,60,43,70,97,10,38,9,9,34,68,92,16,84,59,17,12,49,23,63,92,23,84,29,67,29,77,48,46,2,51,31,46,98,49,83,12,93,61,10,90,1,4,41,23,7,31,62,17,5,75,100,78,14,45,15,57,60,78,86,98,42,60,77,35,33,66,82,29,64,29,82,69,94,79,23,77,64,97,88,39,35,81,94,71,32,70,6,54,91,99,41,77,15,94,91,49,64,37,53,59,26,27,48,93,30,53,16,47,50,48,91,38,42,58,98,57,95,51,4,56,1
62,58,39,25,20,90,27,75,3,53,34,90,52,89,36,35,41,33,12,61,18,47,37,8,7,30,86,73,35,85,29,38,65,89,4,18,17,30,98,13,94,70,50,56,25,60,12,76,51,17,43,3,46,44,98,99,77,26,70,82,100,5,44,54,96,53,48,84,55,40,1,49,6,59,29,53,45,20,63,50,57,71,51,67,9,76,48,68,49,84,88,25,82,54,92,71,42,76,92,33,21,96,31,27,60,77,94,61,96,10,62,38,97,65,93,64,71,46,20,54,33,59,44,20,14,12,17,61,74,76,16,67,0,7,18,20,59,65,79,65,74,1,69,5,3,71,4,28,37,63,81,6,18,45,54,68,58,88,88,95,3,11,17,43,46,7,95,69,8,67,51,65,96,2,23,14,41,61,33,38,57,32,17,99,1,21,19,97,64,93,22,70,92,68,94,18,94,94,85,90,54,4,55,97,66,80,2,87,8,51,66,90,83,30,49,26,11,57,26,100,53,82,24,82,64,27,62,31,14,76,63,82,10,79,46,36,20,3,76,26,100,89,53,4,17,65,99,50,73,12,19,91,95,9,34,7,69,95,68,64,78,49,90,60,12,85,62,76,31,72,73,5,23,71,40,35,83,51,94,90,15,23,22,13,39,16,89,13,16,43,20,45,91,40,23,19,3,75,28,87,56,11,82,13,86,80,13,47,12,87,98,64,24,37,88,3,89,28,16,82,89,57,20,4,33,50,69,80,58,29,79,74,32,88,54,11,99,62,47,22,24,85,14,90,15,77,31,54,14,86,42,78,10,51,14,99,6,66,89,97,29,31,76,20,49,13,66,1,2,3,84,55,41,20,3,79,11,86,61,27,76,24,14,60,92,7,35,34,57,68,91,49,71,44,40,66,9,53,76,68,96,8,77,17,91,51,61,25,26,54,36,32,88,3,85,83,7,91,3,16,32,37,19,91,97,46,60,14,74,47,28,53,21,76,4,91,36,9,89,52,1,30,70,85,7,60,25,82,98,59,84,81,17,35,30,46,54,13,94,20,24,21,62,91,100,65,33,50,86,65,81,55,85,13,13,96,40,82,32,57,59,70,55,87,67,32,9,16,32,75,4,92,29,93,4,13,13,61,10,54,94,91,34,24,2,80,68,7,38,12,62,67,36,37,56,62,16,73,86,32,53,25,14,36,66,97,31,35,21,32,59,46,80,41,66,38,62,77,60,42,48,99,88,59,45,99,27,29,28,33,93,82,31,75,66,65,52,71,23,70,39,84,84,35,91,1,83,72,70,74,7,14,61,10,32,85,56,35,17,100,39,68,88,72,9,80,16,57,76,71,80,19,16,16,41,18,25,1,53,50,65,92,63,96,54,92,1,83,90,15,54,74,88,61,27,81,73,52,48,86,22,99,85,70,91
31,13,14,69,94,50,70,27,34,24,96,44,36,33,67,8,69,73,19,68,25,96,12,49,74,14,98,11,90,23,41,58,61,47,54,54,96,97,30,80,34,86,31,12,47,96,16,51,17,54,73,78,52,35,13,9,97,1,50,24,82,5,14,10,71,46,19,53,47,35,60,66,45,10,17,67,70,42,62,70,25,33,16,43,58,54,58,16,63,6,45,13,8,47,3,42,11,49,54,44,33,29,66,45,36,43,39,35,39,29,34,47,45,2,7,63,29,24,65,94,42,46,69,14,1,70,22,53,35,88,98,96,7,0,81,17,21,41,69,17,17,13,13,82,46,91,1,4,98,65,59,93,41,67,24,62,27,95,35,21,19,30,86,72,77,87,87,53,47,87,59,4,42,56,31,95,64,75,43,15,52,62,71,69,97,49,37,90,36,36,8,1,94,34,54,56,94,2,100,16,19,93,47,39,48,97,80,6,68,18,64,73,43,40,25,71,54,28,16,53,64,26,3,55,83,9,37,89,6,67,82,21,79,43,65,13,49,40,68,76,31,25,56,81,96,30,92,99,90,80,4,49,92,36,30,96,87,64,5,92,61,23,30,10,98,44,41,38,67,47,27,88,18,84,34,47,77,86,94,50,100,38,89,66,71,50,100,60,52,39,49,100,9,16,78,30,96,22,22,23,6,16,62,44,91,82,70,98,1,47,99,82,59,26,31,44,74,57,1,5,20,59,35,33,43,93,11,32,59,63,50,100,43,28,10,37,69,83,27,95,24,32,90,54,28,57,24,12,70,67,24,45,30,78,29,30,45,13,81,93,98,100,68,68,58,84,44,35,75,36,1,35,28,41,73,88,22,52,32,16,52,16,32,96,16,93,81,18,22,11,6,99,99,5,74,44,71,86,56,7,62,60,99,49,39,5,36,89,7,73,41,40,96,28,99,97,72,90,71,13,18,6,88,49,39,72,90,40,87,65,5,90,9,38,29,52,45,45,82,47,98,96,4,57,54,55,53,75,68,85,93,94,86,33,43,64,84,4,36,56,55,56,62,65,95,16,14,58,98,12,95,24,92,19,67,91,99,64,72,1,18,2,93,58,5,99,29,1,89,27,75,8,56,55,36,11,28,91,39,64,54,74,100,64,41,79,38,97,63,24,5,98,62,29,48,63,71,96,77,77,41,100,89,17,43,45,37,37,15,30,27,57,26,85,22,94,8,13,75,100,89,75,15,70,10,47,92,91,24,8,87,17,68,1,71,53,8,70,49,43,83,37,57,19,9,49,77,90,39,81,31,14,98,35,53,88,81,13,58,80,74,1,76,48,61,17,60,28,9,76,69,88,60,90,25,20,43,59,96,78,37,99,85,29,85,8,31,31,90,86,48,44,63,47,22,100,33,7,99,52,87,52,1,56,6
67,37,15,41,28,50,54,41,28,19,16,45,11,10,71,60,18,59,47,90,42,15,80,3,52,69,56,38,42,37,28,79,89,8,98,13,62,92,29,12,40,29,98,83,1,79,33,21,54,70,71,53,65,64,57,4,57,16,46,12,96,71,47,96,62,49,68,58,5,63,44,95,78,5,87,90,65,13,92,21,16,73,48,69,7,38,73,34,50,88,47,81,2,78,66,90,69,97,79,64,5,56,58,11,55,64,85,53,41,91,52,59,77,49,69,29,91,91,27,12,44,96,2,17,100,30,56,41,30,76,96,23,18,81,0,97,8,53,50,64,15,72,9,96,57,39,65,91,15,97,72,2,85,75,27,15,46,48,17,56,74,88,16,53,38,24,40,73,6,31,84,63,28,74,12,84,32,89,21,14,84,5,39,57,23,80,57,56,43,37,88,4,10,4,52,63,90,3,88,17,99,43,22,89,73,70,2,2,65,21,92,39,22,100,67,49,1,47,67,64,29,37,28,80,37,47,54,3,16,42,83,30,82,90,51,89,87,93,4,97,82,93,28,76,37,50,65,93,64,82,31,86,73,13,31,79,17,61,70,57,49,58,66,100,1,26,66,65,61,76,81,5,74,65,31,34,11,40,47,23,1,61,20,47,51,84,42,1,71,44,37,83,17,67,89,78,7,30,43,24,94,8,20,4,76,62,69,57,7,27,57,71,78,49,29,9,4,78,98,32,25,79,21,73,61,97,58,63,35,71,91,76,48,98,64,68,21,89,46,19,84,17,59,28,92,60,81,20,16,30,72,41,28,34,47,100,12,17,3,91,24,85,26,68,59,7,8,91,79,29,48,54,15,13,98,37,67,46,67,89,44,79,3,99,53,96,18,10,8,7,80,52,48,60,21,32,69,30,62,53,65,15,90,8,43,54,82,68,25,66,32,21,37,75,74,76,6,54,61,8,1,94,34,64,4,40,88,14,65,97,75,86,99,41,58,30,17,5,7,43,4,47,45,25,59,36,80,50,47,59,5,67,35,54,98,61,91,19,39,90,43,19,58,40,8,40,9,46,2,27,57,22,30,15,74,60,59,48,98,52,7,18,73,23,23,13,26,83,22,94,85,81,35,49,63,34,15,68,73,88,3,97,12,95,12,73,61,5,96,46,58,85,58,49,29,35,3,73,10,62,8,76,5,90,1,81,39,64,24,20,20,60,64,62,12,91,33,45,99,13,94,15,85,86,40,12,93,80,15,51,91,54,72,36,50,8,54,88,5,26,47,32,79,98,94,93,1,70,82,42,83,17,26,35,71,76,22,96,7,49,98,26,43,57,43,9,89,99,69,2,8,63,98,63,73,68,34,69,12,72,71,14,55,53,68,4,88,53,50,54,40,98,19,2,58,4,20,73,50,18,26,1,82,54,23
25,84,8,37,13,42,41,71,5,60,8,50,63,12,14,44,52,95,48,56,67,99,75,35,27,80,23,92,53,65,55,88,31,30,83,2,6,53,67,51,91,36,21,83,88,79,13,72,63,37,45,13,35,49,81,98,32,96,27,62,92,82,64,39,77,6,21,75,11,35,5,67,85,51,33,36,69,65,57,38,95,79,53,23,11,74,73,85,46,17,2,22,13,36,44,45,81,27,6,54,88,65,33,94,8,51,93,96,54,32,7,32,98,24,47,47,35,40,65,88,79,29,17,17,45,51,81,48,46,40,56,29,20,17,97,0,49,22,67,81,97,49,75,79,42,42,2,77,68,68,2,78,85,72,46,72,69,15,34,75,76,8,37,11,70,100,94,34,20,48,41,62,30,41,11,47,100,12,12,25,52,48,47,27,74,5,94,64,24,76,79,25,13,40,62,96,25,40,89,90,1,59,90,38,74,9,100,29,81,93,18,43,38,41,40,10,61,90,1,23,94,65,6,94,22,58,13,41,10,41,40,80,7,47,78,20,84,76,18,58,15,40,30,49,16,1,56,24,96,55,20,37,67,90,76,44,62,40,6,16,14,7,53,85,44,10,82,46,43,85,59,17,57,86,95,58,1,70,16,1,21,35,3,76,5,30,27,81,67,66,97,43,48,12,18,13,85,47,57,77,29,77,29,63,29,24,66,53,69,98,10,82,87,69,99,82,81,10,25,87,85,51,74,43,23,98,12,51,48,13,87,32,1,73,68,70,62,36,4,18,22,82,15,69,12,28,40,20,39,6,66,69,9,39,31,22,12,5,100,97,51,51,40,43,89,69,65,6,47,63,59,10,36,69,98,80,97,90,38,54,51,99,2,2,89,55,88,49,76,16,32,5,31,84,42,67,5,17,9,47,51,54,69,91,52,46,34,1,39,85,17,76,13,62,51,91,98,76,10,22,48,100,54,26,10,76,92,18,80,37,46,41,53,69,34,45,45,54,54,2,40,26,52,81,77,69,6,43,16,31,39,41,73,87,10,37,36,3,9,17,89,76,12,4,24,64,35,86,61,1,18,60,57,49,92,69,38,69,17,75,18,98,52,47,91,73,34,35,65,12,28,41,27,88,2,6,53,9,7,96,86,24,43,11,54,65,72,30,38,96,62,93,4,86,68,24,65,75,13,73,54,65,11,7,26,2,6,33,52,5,56,27,7,59,52,21,46,39,8,2,20,64,20,22,87,89,52,89,13,9,89,74,54,34,66,2,19,54,43,1,22,57,27,49,70,41,47,94,77,93,40,60,39,28,4,86,84,57,36,37,95,6,83,20,80,37,1,13,28,8,29,90,42,68,72,100,68,62,71,6,61,75,13,70,46,62,45,11,36,91,41,82,51,16,16,100,12,27,61,24,27,5,4,75,68
29,16,6,82,68,72,76,74,15,62,6,81,41,54,7,59,34,47,25,25,56,41,55,19,70,38,78,26,83,50,88,60,34,46,72,54,31,72,44,65,39,55,64,97,6,80,66,24,78,94,91,81,83,29,9,32,6,68,100,65,70,74,80,68,65,33,40,11,23,99,75,64,45,73,72,8,70,72,60,50,96,9,8,58,100,76,63,10,82,4,20,45,99,39,4,7,99,3,28,65,34,28,50,74,45,89,75,16,43,73,97,76,89,16,38,3,26,80,29,55,73,6,81,11,51,99,20,45,12,35,42,77,59,21,8,49,0,46,28,82,71,90,52,11,77,68,5,38,78,93,42,97,46,86,18,45,9,78,59,21,19,18,35,58,73,52,4,91,36,74,36,55,39,11,95,93,93,11,72,87,57,20,35,11,5,22,67,5,31,27,24,31,41,61,98,48,11,96,87,57,43,39,34,22,95,24,59,37,14,22,84,16,34,19,12,34,56,9,25,3,26,93,53,74,2,74,3,11,27,52,48,58,16,27,27,28,35,9,74,53,2,85,50,27,73,98,49,72,43,35,44,80,64,56,48,1,55,84,87,47,63,36,44,64,42,75,34,36,19,39,79,78,87,32,98,45,51,6,19,3,2,89,10,100,46,89,13,17,44,30,13,4,8,91,78,23,93,44,63,34,76,4,79,24,55,100,98,91,57,51,23,69,63,76,75,94,26,83,34,54,66,45,72,6,4,47,74,26,88,48,67,75,12,33,11,95,58,87,95,75,77,72,70,86,96,32,77,21,46,49,66,85,91,100,57,55,31,37,80,56,18,42,79,10,50,15,95,55,74,15,93,68,66,50,8,70,62,9,8,19,82,70,70,54,48,84,97,17,51,97,49,75,98,56,29,73,54,29,89,37,31,93,88,46,17,89,86,23,93,64,36,7,45,35,86,60,9,83,70,92,73,30,64,26,12,85,1,28,51,42,60,95,34,13,53,65,10,65,70,7,89,60,72,86,85,48,85,92,34,17,68,51,75,17,18,51,74,2,75,41,5,3,25,46,43,5,51,14,22,11,64,22,46,96,10,72,91,82,48,93,47,20,36,42,92,10,71,34,15,91,53,83,88,42,12,95,32,15,74,82,62,72,30,18,77,44,62,47,65,18,13,36,24,84,85,25,46,7,54,34,23,96,40,40,93,12,18,34,14,89,40,47,77,20,50,29,86,70,26,69,35,34,41,88,72,70,1,77,95,95,39,29,46,74,25,20,17,62,37,38,17,17,83,98,12,2,26,33,88,93,17,92,48,2,38,59,58,10,66,43,82,64,66,70,51,73,52,24,78,19,55,32,55,19,28,35,29,90,70,63,9,46,60,53,94,64,81,88,34,55,12,93,23,14,81,64,67,75,73,56,55,96,37,36,39
93,77,94,95,73,76,49,24,4,44,87,28,12,14,93,15,99,44,1,73,58,32,25,30,62,55,49,66,45,30,4,47,9,15,69,88,84,74,35,17,15,37,45,45,11,28,88,87,64,42,84,16,20,83,57,97,29,57,79,47,71,88,2,7,5,61,17,84,76,49,32,65,3,36,96,30,26,80,44,81,2,39,51,8,44,29,86,34,99,26,82,40,43,26,31,33,50,94,97,92,16,3,6,45,32,9,31,85,97,48,3,19,95,14,15,41,53,77,22,76,65,67,7,39,66,36,57,72,53,29,16,55,65,41,53,22,46,0,16,39,90,64,15,28,19,33,5,93,93,64,66,63,59,48,34,77,4,32,91,32,29,36,84,91,45,56,40,43,22,1,87,51,25,94,11,49,84,45,53,81,2,56,57,72,92,1,79,55,79,4,48,51,54,13,36,59,29,44,43,3,81,32,52,31,51,50,72,29,82,56,92,70,93,84,60,90,44,13,50,28,26,62,39,84,14,19,41,39,70,83,42,10,62,82,19,96,94,69,68,27,20,36,20,28,57,2,9,9,64,13,40,39,21,28,5,34,75,30,90,63,66,75,87,58,47,59,30,87,98,42,73,28,27,57,20,56,42,5,88,32,66,85,78,75,81,59,5,99,14,99,10,21,2,68,95,83,71,99,17,9,80,51,76,98,41,43,81,39,10,48,41,73,31,91,60,96,92,87,24,14,88,38,2,58,77,91,95,96,86,62,40,51,32,31,29,60,63,2,85,28,3,18,59,86,49,87,19,75,13,29,40,36,92,5,12,21,3,98,64,84,38,83,45,54,70,49,10,4,97,64,90,31,33,67,77,85,68,54,40,98,30,56,99,2,20,58,23,76,27,76,3,56,87,60,54,89,17,55,53,42,20,9,44,18,77,8,42,69,88,5,90,12,32,25,27,96,38,90,63,60,22,46,100,33,50,18,68,8,35,14,57,89,98,83,75,96,24,86,30,19,98,76,97,15,21,21,65,59,66,23,98,10,94,33,21,82,44,8,30,29,49,85,27,20,32,57,36,2,37,4,23,53,77,83,34,2,13,36,11,49,75,27,18,1,80,79,18,62,41,45,27,57,22,66,29,18,4,63,70,96,48,42,20,53,8,60,66,45,5,10,74,66,1,54,29,92,12,57,23,41,41,58,95,38,43,8,49,86,96,6,58,65,46,82,27,34,68,24,34,48,59,73,31,66,31,24,82,13,80,21,18,85,66,1,92,58,70,53,31,54,19,13,13,27,11,16,11,7,31,22,94,81,74,39,3,75,50,16,77,71,60,84,16,54,46,16,35,50,68,4,3,78,61,49,26,34,24,5,25,1,38,26,23,78,51,3,59,55,6,79,70,49,72,56,70,62,48,35,71,77,8,16,96,37,52
59,8,48,41,96,25,72,45,67,71,82,61,74,70,5,6,23,47,26,31,89,54,77,52,6,14,51,79,65,6,86,3,11,32,71,93,14,85,94,80,27,61,85,98,67,83,83,41,6,50,73,77,83,76,56,51,61,84,23,95,17,68,28,98,99,25,99,17,59,43,88,56,8,81,82,33,45,28,39,52,43,65,19,24,86,85,65,1,34,87,28,42,1,3,90,88,61,74,25,41,37,2,68,93,87,5,34,8,3,15,37,55,53,84,27,88,67,54,50,12,42,35,48,97,11,10,10,45,34,5,92,23,79,69,50,67,28,16,0,47,54,58,61,41,77,83,84,92,21,39,8,86,25,51,77,75,78,26,92,2,50,7,5,77,3,74,94,27,36,14,64,96,55,10,55,37,61,69,34,96,98,37,73,100,87,2,54,70,33,47,70,2,53,100,92,68,50,1,77,25,80,14,58,86,54,68,47,91,7,47,31,85,5,72,35,71,82,100,67,60,90,2,57,82,49,4,81,81,14,61,23,24,60,15,28,94,5,52,70,38,16,42,100,96,91,87,71,12,74,23,25,50,52,64,17,93,67,92,62,34,39,44,2,33,94,46,100,10,5,81,21,9,60,10,67,52,36,57,5,98,66,99,34,51,32,48,65,9,34,16,9,91,62,31,61,6,33,14,47,4,86,7,38,43,89,53,17,71,53,89,44,98,51,5,25,53,3,24,35,54,88,70,68,77,86,53,9,39,91,46,53,39,10,47,43,92,68,73,30,64,38,7,44,62,16,15,47,37,26,98,53,76,13,11,40,80,89,41,36,100,88,100,32,40,7,39,27,95,34,41,73,31,86,11,42,40,21,22,15,53,1,54,95,77,96,91,89,7,65,55,63,63,30,2,62,31,32,15,69,26,40,91,71,51,81,27,48,49,7,40,79,10,88,63,23,49,68,66,28,28,55,43,88,12,62,81,33,44,8,63,76,42,100,30,39,68,96,56,50,99,70,12,47,91,36,88,56,99,33,26,50,82,43,34,97,5,1,31,55,96,76,26,55,69,16,7,75,18,84,29,60,68,23,5,17,46,42,70,19,68,70,78,82,55,3,78,20,10,27,17,16,71,86,14,31,6,28,65,31,84,63,83,96,30,9,96,50,61,40,38,31,37,28,67,45,64,9,91,29,62,34,24,59,68,73,24,74,91,80,50,65,45,85,61,10,96,7,89,65,38,82,81,90,90,16,65,16,49,73,84,94,63,20,85,21,98,11,67,13,19,51,30,89,71,38,30,21,8,27,92,24,32,37,51,60,49,56,64,49,13,70,68,44,61,90,69,55,89,86,56,38,84,60,52,55,6,68,61,69,92,53,57,79,59,48,55,74,29,82,5,100,72,52,12,27,42,26,97,25,67,77,95,57,39,47
18,3,51,11,52,58,44,42,38,69,89,100,55,21,44,56,5,41,75,16,64,50,8,35,63,66,7,94,35,81,78,7,97,59,86,21,46,13,40,16,50,81,97,7,86,76,10,55,60,90,46,26,2,21,21,98,39,78,90,90,48,73,43,75,3,52,79,92,94,76,7,50,29,68,92,24,44,42,13,33,5,1,2,70,51,51,72,15,15,36,73,84,27,78,90,47,22,85,66,6,49,78,82,30,16,91,70,90,85,1,81,56,56,64,56,52,76,65,84,88,17,92,13,31,81,29,36,8,43,61,19,8,65,17,64,81,82,39,47,0,38,26,54,37,61,7,47,12,49,1,87,5,44,36,70,25,52,37,70,76,89,47,32,79,69,46,68,19,16,57,19,31,34,27,99,87,94,34,48,3,60,67,45,13,83,30,56,70,50,90,5,52,15,67,39,33,25,17,6,95,84,82,10,10,7,50,29,69,9,35,31,81,52,37,9,86,11,60,73,16,4,73,87,75,25,16,26,99,73,88,85,52,3,64,89,69,48,12,35,82,7,26,5,45,34,69,70,67,70,62,50,66,80,42,39,7,80,9,8,5,86,79,47,59,73,77,14,33,10,72,22,67,2,31,10,36,60,40,28,11,34,67,77,93,73,72,11,6,65,76,6,80,100,79,23,96,14,9,7,94,16,41,38,20,58,97,74,9,26,35,90,76,80,26,49,48,4,9,100,74,32,84,21,95,56,60,3,28,16,42,85,31,57,32,49,33,93,42,42,13,29,46,51,20,40,49,16,24,76,94,21,2,32,97,4,65,93,38,9,57,9,45,65,100,34,77,40,3,86,27,46,77,94,33,20,9,38,53,74,44,3,50,21,98,7,25,1,6,9,37,51,4,13,33,55,17,86,24,97,65,9,87,95,67,4,63,2,72,44,68,55,8,71,73,22,24,43,19,38,36,57,21,31,42,58,93,45,85,16,95,6,64,77,96,61,19,70,59,95,65,71,2,92,97,30,61,50,59,86,21,84,29,35,1,17,60,18,13,65,72,29,63,42,15,31,86,55,22,100,28,52,23,100,87,28,80,49,72,43,40,19,42,39,38,64,13,72,63,55,56,79,63,13,1,2,4,46,53,55,47,96,1,1,28,79,9,56,31,29,40,96,40,51,79,97,88,96,51,63,25,76,52,22,48,8,25,84,30,8,39,87,100,5,83,85,87,85,99,57,33,34,44,91,41,83,54,99,71,50,44,86,63,10,60,79,51,61,3,29,54,31,45,86,44,86,95,24,59,4,54,51,43,95,83,44,62,96,93,48,74,22,50,5,2,78,85,27,59,21,91,63,31,2,3,2,80,78,30,24,28,91,75,37,87,73,80,59,36,9,71,87,47,68,33,18,40,43,11,95,91,99,99,22,99,98
45,12,30,3,26,37,36,27,98,67,29,73,44,19,10,27,54,49,58,17,3,54,84,88,53,85,26,80,77,62,52,23,96,57,12,33,46,82,78,45,69,29,50,96,77,63,26,42,15,12,27,5,58,14,56,24,65,89,57,43,79,1,32,71,75,22,11,67,50,29,53,62,61,91,9,90,3,55,71,36,21,35,16,71,94,68,60,71,58,19,92,38,34,94,87,45,91,55,32,35,81,34,83,58,15,71,46,46,63,90,32,17,79,84,96,3,52,76,31,28,88,46,35,85,55,42,95,71,86,89,76,57,74,17,15,97,71,90,54,38,0,10,96,10,40,94,19,78,97,89,30,57,15,87,79,94,69,43,97,33,78,73,77,50,40,65,17,100,65,34,6,96,36,80,21,95,7,83,41,48,54,64,50,24,35,36,3,20,92,98,10,98,17,91,65,37,11,45,74,88,99,76,6,20,31,52,32,34,23,8,79,14,97,84,10,15,7,36,4,44,14,15,26,14,28,49,4,21,61,61,35,85,18,79,89,61,80,79,95,5,90,35,4,63,16,4,22,93,85,8,83,59,43,39,62,44,50,14,91,23,41,20,64,62,14,25,98,94,65,46,49,43,53,17,52,81,68,75,68,65,66,58,56,24,9,34,90,89,10,80,45,76,97,31,77,54,20,6,78,99,24,98,20,4,23,29,19,51,96,6,47,43,24,18,37,5,71,84,1,78,78,21,19,17,100,35,90,63,61,65,34,48,96,21,55,79,27,70,5,90,6,2,46,92,46,58,2,97,7,31,54,79,81,85,84,72,23,22,13,72,95,57,63,92,90,90,10,17,62,23,14,26,63,100,65,78,48,50,69,23,8,87,39,17,14,20,86,13,75,22,91,74,11,14,81,91,72,24,46,61,52,60,57,85,33,33,85,54,48,69,67,65,69,67,23,64,98,62,60,26,38,51,51,45,9,2,34,6,77,56,74,2,18,69,6,52,36,24,51,35,54,76,99,3,51,2,62,72,22,55,35,23,24,75,40,2,85,33,27,8,2,63,92,80,73,79,21,82,90,64,6,27,35,39,11,11,66,64,13,39,18,4,64,32,41,76,83,8,36,71,7,42,79,13,64,54,8,28,54,13,73,9,1,46,33,86,25,64,54,36,67,75,51,46,72,91,40,31,3,31,68,68,16,88,24,5,21,32,49,61,67,14,67,80,100,6,75,32,68,98,34,7,89,45,74,65,30,56,62,49,34,62,1,70,83,98,34,80,79,4,71,74,80,5,27,60,99,94,1,68,74,40,8,86,26,94,32,35,46,41,61,96,82,38,20,82,38,10,98,96,32,14,97,63,90,71,74,77,91,90,69,51,62,44,11,90,4,39,68,11,72,7,13,89,81,62,9,74,65,72,67,75,22,68,26
53,11,72,12,34,66,8,8,97,63,37,3,18,1,19,41,65,49,60,76,12,99,15,94,92,43,3,52,18,42,38,14,45,33,31,44,76,46,88,63,72,55,47,71,80,85,24,99,21,38,62,84,31,18,2,89,43,19,91,95,56,99,80,46,14,13,42,76,65,38,2,95,69,74,27,60,87,58,68,30,36,66,30,63,54,32,91,44,53,88,86,75,11,74,86,28,62,60,60,72,41,19,19,17,95,74,43,65,54,5,54,95,26,7,43,59,75,16,19,5,83,9,48,48,64,34,86,25,66,79,94,85,1,13,72,49,90,64,58,26,10,0,35,62,88,100,63,96,64,56,3,24,87,9,58,20,29,16,61,58,66,26,36,30,51,2,41,86,100,19,59,27,89,57,11,89,26,66,97,46,84,48,33,99,97,44,73,84,49,48,25,66,75,7,60,78,42,32,28,73,55,82,34,14,69,16,100,23,83,79,15,92,20,90,64,80,54,13,44,47,12,28,2,49,100,67,14,6,44,77,91,9,12,3,10,98,47,19,28,67,12,13,76,37,4,55,46,100,82,56,57,92,50,69,83,77,88,4,9,82,41,22,11,11,65,88,63,56,79,54,44,31,93,86,68,11,97,39,15,2,13,56,20,31,91,27,67,24,8,36,59,50,91,94,17,5,30,62,20,76,86,91,56,84,90,3,62,94,31,35,20,56,50,8,16,15,87,51,26,22,86,88,58,40,86,77,59,8,29,9,57,79,31,96,31,49,23,59,6,19,78,57,33,53,67,53,28,28,25,53,64,16,83,35,6,31,81,76,16,46,42,74,80,19,67,25,26,47,79,34,95,67,57,86,43,29,16,57,64,91,28,12,96,59,44,32,68,31,54,52,77,67,21,63,39,14,71,20,79,42,12,44,5,36,35,16,64,65,99,75,27,92,51,19,86,94,96,73,39,83,7,85,69,26,69,51,39,52,87,34,99,5,34,30,17,51,82,15,51,42,54,22,42,32,54,98,77,70,31,30,48,74,58,74,36,30,28,82,92,79,82,67,14,24,44,13,39,42,75,27,7,1,88,37,99,98,51,32,29,40,93,61,81,92,34,9,19,82,2,46,18,34,73,48,76,20,91,100,64,97,19,31,86,79,69,93,30,66,58,29,44,51,5,30,48,71,69,84,24,25,99,67,39,84,19,37,58,5,64,23,65,90,72,52,9,42,50,9,71,40,55,43,47,89,42,17,13,95,60,51,85,71,34,90,23,2,17,23,33,32,47,84,23,37,82,22,79,30,8,94,5,45,11,89,31,50,89,39,41,77,55,70,98,14,88,94,29,57,26,49,5,58,94,66,6,46,63,72,58,77,55,28,91,74,61,3,73,72,85,46,2,5,68,17,14,80,42,97,62,3,24,73,64,70,95
