0,0,0,0,75,54,30,84,0,71,0,53,57,0,27,0,0,30,0,0,37,65,68,0,0,0,42,0,12,0,0,0,0,0,7,0,0,0,0,82,17,0,0,87,0,4,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,58,0,0,69,0,0,0,2,0,0,0,49,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,93,95,97,76,0,0,0,0,0,41,0,0,0,0,22,18,0,0,87,0,40
0,56,0,56,0,84,0,0,61,35,53,0,78,0,0,0,0,0,0,0,0,35,0,26,0,0,0,2,0,0,0,0,0,0,68,0,23,51,0,0,0,98,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,99,49,0,46,0,0,71,0,0,41,0,0,0,0,0,74,0,0,38,0,0,0,21,0,0,98,71,0,0,0,0,0,0,24,0,0
0,0,0,80,0,0,0,0,0,0,57,78,0,81,0,0,0,0,0,0,86,23,0,46,43,0,46,50,0,12,0,42,92,0,0,0,0,0,0,0,0,0,69,0,0,100,84,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23,0,0,0,0,43,44,0,0,0,0,93,0,0,13,0,0,0,5,0,59,23,35,31,0,27,0,0,1,68,0,0,0,22,8,0,0,0,0,54,0,0,96,0,0,0,0,0,0,0,0,0,98,0,92,0,99,5,0,0,0,7
0,0,30,0,0,76,0,0,0,0,0,0,81,0,27,92,0,0,0,27,0,0,0,0,24,20,0,94,17,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,81,100,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,68,44,0,29,95,0,0,0,16,8,0,0,0,65,0,100,0,0,0,0,64,0,0,18,42,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,94,0,60,0,0,0,0
0,19,0,0,0,0,0,0,0,0,27,0,0,27,0,27,20,79,0,6,0,15,0,0,0,0,100,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,49,0,0,0,0,38,92,9,0,0,0,0,0,12,0,0,0,81,0,0,0,0,0,0,0,0,0,0,64,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,53,55,0,0,46,32,71,95,0,0,34,0,0,0
89,0,0,0,0,0,0,89,0,0,0,0,0,92,27,0,24,0,0,0,0,12,0,0,0,0,2,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,97,0,0,0,0,0,0,0,20,0,39,30,0,0,0,0,0,96,0,0,0,58,0,12,0,0,0,53,0,0,0,0,30,81,0,0,0,0,23,0,0,0,26,0,0,95,0,0,15,0,0,0,0,0,0,95,0,0,0,53,0,0,0,0,0,0,0,0,37,0,0,0,0
0,69,0,0,0,0,0,68,49,0,0,0,0,0,20,24,0,75,0,0,0,15,0,0,0,0,0,0,75,0,0,0,54,0,0,0,0,29,0,47,35,0,79,0,75,0,0,0,0,13,0,0,0,28,78,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,70,0,71,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,22,50,0,0,20,0,0,0,0,0,0,93,33,0,67,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
19,51,0,0,0,0,0,0,0,95,30,0,0,0,79,0,75,0,54,0,0,60,0,0,0,10,40,7,17,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,45,44,0,10,0,0,0,89,0,0,0,0,0,0,88,46,0,53,0,0,0,63,0,0,0,0,24,0,15,84,0,0,71,100,0,77,0,0,78,0,0,0,0,0,65,0,0,0,0,26,0,0,0,0,0,99,0,0,0,0,0,53,0,0,55,0,0,0,0,0,0,0,48,0,0,48,94,0,0
0,59,0,0,0,0,14,43,40,25,0,0,0,0,0,0,0,54,0,25,92,0,0,0,0,0,60,0,0,0,0,0,0,37,0,64,0,79,68,0,0,0,0,0,60,0,0,20,0,68,79,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,17,0,83,0,0,0,48,0,97,16,0,0,59,0,0,0,90,0,0,22,0,0,0,0,0,67,0,0,64,0,72,0,0,0,0,0,0,0,0,0,0,0
0,0,0,78,0,0,0,71,0,0,0,0,0,27,6,0,0,0,25,0,95,0,0,0,17,0,0,90,0,0,0,75,77,0,59,0,100,0,0,0,0,82,0,33,0,0,15,70,0,0,0,0,0,0,0,0,83,98,0,0,0,22,21,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,10,0,0,0,48,0,0,0,49,0,0,0,0,0,0,0,0,0,31,48,0,0,0,14,0,54,74,0,0,0,0,0,0,0,0,0,0,0
46,98,63,86,0,0,0,66,0,0,37,0,86,0,0,0,0,0,92,95,0,21,0,0,0,0,0,0,0,0,0,58,76,97,0,0,0,0,0,0,57,0,43,0,0,0,0,100,0,0,13,59,40,36,0,96,0,0,74,0,94,0,0,0,0,0,63,0,0,0,71,0,11,0,59,45,28,0,0,0,0,0,0,0,0,0,0,32,10,0,35,92,0,0,0,44,0,24,36,84,59,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,84,0,77,0,0,0,0,5,0,65,35,23,0,15,12,15,60,0,0,21,0,83,0,0,0,0,65,0,10,0,0,0,0,71,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,86,64,93,0,0,0,0,0,56,0,0,0,0,0,41,0,0,0,0,0,56,0,0,0,81,0,0,34,0,0,0,4,63,0,6,0,0,0,0,0,0,49,0,0,0,0,0,0,54,13,0,0,0,90,0,48,19,4,0,0,0,0,0,0,27,39,0,0
14,0,32,0,0,90,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,83,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,28,0,0,0,0,0,0,85,0,5,0,0,63,0,0,67,0,70,0,62,0,0,0,0,0,40,0,0,0,0,0,71,0,0,0,23,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,25,57,51,0,15,0,87,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,26,46,0,0,0,0,0,0,0,0,0,6,0,27,0,0,27,31,0,41,0,0,0,0,0,0,0,0,10,0,0,64,8,0,0,0,0,0,20,0,0,0,0,0,0,22,54,19,0,0,0,3,0,19,0,0,0,6,0,76,0,0,0,0,0,0,0,100,51,0,39,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,57,0,0,0,0,0,34,0,0,0,0,0,0,0,30,0,20,0,0,0,35,94,62,0,62,0,0,0
0,0,5,72,0,0,0,0,0,0,0,0,43,24,0,0,0,0,0,17,0,0,0,27,0,86,0,0,0,0,0,0,0,0,87,0,20,0,0,0,52,55,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,37,0,0,0,0,0,0,0,86,2,0,0,43,21,0,0,0,0,0,0,0,0,0,0,0,36,72,0,0,81,0,0,0,0,0,0,0,97,0,0,0,30,0,0,0,0,85,0,0,9,35,0,0,0,0,0,64
0,0,0,33,0,0,0,0,0,0,0,0,0,20,0,0,0,10,0,0,0,0,0,0,86,0,9,33,0,18,0,0,0,72,0,0,98,0,0,0,0,0,0,46,0,0,0,0,61,0,0,0,31,12,0,0,0,0,76,0,17,87,0,0,0,0,0,51,0,0,0,68,0,0,0,0,0,10,0,0,99,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,33,0,82,92,97,0,0,0,0,0,0,0,79,0,0,0,0,56,0,0,0,0,0
0,0,0,0,0,0,6,48,46,19,42,0,46,0,100,2,0,40,60,0,0,0,0,0,0,9,0,60,100,0,0,51,0,0,0,0,0,0,75,0,88,0,0,0,0,9,92,0,0,82,0,97,0,0,0,40,0,0,0,0,0,0,47,0,86,22,95,0,0,57,0,0,2,0,88,0,63,56,85,40,0,0,64,0,0,0,0,0,0,0,0,51,0,0,0,16,0,79,60,0,0,0,0,0,75,0,0,0,0,33,0,95,0,0,0,57,0,0,0,0,0,0,58,0,0
0,79,0,0,0,0,0,0,0,0,0,2,50,94,0,0,0,7,0,90,0,65,0,27,0,33,60,0,22,0,0,0,0,0,0,0,46,83,0,0,0,0,0,44,93,0,0,0,0,0,80,0,0,0,0,30,0,0,0,0,0,0,0,23,47,0,0,0,75,0,0,48,88,0,0,93,0,21,0,0,50,0,0,0,33,0,0,77,0,0,0,0,0,0,0,15,0,0,0,22,0,0,0,0,95,0,0,81,0,0,0,0,0,0,26,79,0,42,0,76,0,76,0,0,11
0,0,94,11,0,0,40,0,0,0,12,0,0,17,0,0,75,17,0,0,0,0,0,31,0,0,100,22,0,63,23,0,0,72,0,2,0,2,0,0,65,0,0,0,0,0,0,0,0,68,0,0,46,0,0,60,96,0,72,88,81,0,0,0,0,0,71,0,0,1,95,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,42,76,0,0,59,0,0,0,0,0,0,0,3,78,97,23,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0,62,40,0,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,10,0,0,0,18,0,0,63,0,48,0,36,0,0,80,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,22,98,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,14,0,24,0,0,0,0,0,0,0,0,0,0,0,54,0,0,10,0,0,49,0,0,0,0,95,0,0,0,59,0,89,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,68,0,10,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,41,0,0,0,0,23,48,0,8,0,0,0,0,0,0,78,0,0,0,31,69,40,0,74,0,0,72,0,0,0,0,42,0,16,0,87,0,79,0,87,0,0,0,0,0,0,0,74,0,0,53,74,0,27,90,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,26,59,0,0,0,0,0,0,48,0,0,80,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,90,0,0,0
0,65,0,0,0,66,0,0,0,0,0,0,42,0,0,0,0,0,0,75,58,0,0,0,0,0,51,0,0,0,8,0,87,0,0,83,20,53,0,0,0,0,0,0,0,0,0,8,0,8,0,43,0,0,0,0,0,0,0,0,66,0,95,41,0,22,87,0,0,0,0,0,0,46,0,0,0,0,13,0,0,21,0,0,0,0,98,97,0,83,0,0,95,0,0,25,71,0,0,81,0,0,0,0,9,0,77,0,70,0,38,0,0,0,0,51,0,0,0,0,0,15,0,0,60
30,17,73,0,0,0,0,0,0,0,0,0,92,0,10,0,54,0,0,77,76,0,0,0,0,0,0,0,0,36,0,87,0,62,0,0,0,0,0,63,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,7,0,0,0,0,15,26,0,19,0,0,0,0,81,0,0,0,91,85,47,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,50,0,69,89,0,0,0,4,65,0,0,0,0,0,0,74,0,23
73,50,34,0,0,0,0,100,0,0,0,0,0,0,0,0,0,20,37,0,97,0,0,0,0,72,0,0,72,0,0,0,62,0,72,0,0,0,0,0,0,45,0,0,16,0,0,0,0,0,0,0,0,0,0,98,0,89,0,87,0,69,72,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,16,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95,100,0,0,0,92,0,0,0,0,4,0,0,0,0,36,0,0,73,0,0,0,0,0,0,0,0,100,55
0,0,80,0,86,0,7,88,31,8,7,68,0,45,0,0,0,0,0,59,0,71,0,0,87,0,0,0,0,0,0,0,0,72,0,67,0,0,0,0,84,62,0,0,0,0,10,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,78,0,0,36,0,0,80,0,38,88,0,0,0,37,0,0,0,11,0,0,29,0,0,37,0,0,67,0,0,8,0,0,0,0,0,81,0,0,95,0,0,0,0,0,0,73,0,40,0,0,0,28,0,25,0,0,0,31,0
0,83,0,33,0,0,0,75,0,84,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,2,80,0,83,0,0,67,0,87,0,0,0,0,94,4,0,0,65,0,0,0,62,75,0,0,0,16,0,0,0,0,0,0,4,55,0,74,0,0,0,0,0,0,95,0,0,0,0,36,0,0,0,76,0,0,33,0,0,0,12,0,0,39,0,0,0,0,0,0,0,0,0,0,0,63,0,12,0,0,7,60,0,39,0,77,0,10,47,0,0,0,55,0,0,0,29,0
0,37,0,0,0,59,0,0,0,0,0,23,0,0,0,0,0,0,0,100,0,0,0,0,20,98,0,46,0,0,0,20,0,0,0,87,0,100,0,0,0,0,31,0,0,70,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,84,0,94,90,0,0,0,0,0,0,7,72,0,0,17,0,59,0,0,0,83,0,28,0,0,0,0,0,0,0,84,74,0,0,0,0,0,0,0,91,0,83,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,91,0,0,91,80
0,0,0,0,0,0,0,0,0,96,0,51,0,0,0,0,29,0,79,0,0,0,0,0,0,0,0,83,2,0,0,53,0,0,0,0,100,0,72,55,0,0,0,0,0,0,0,0,52,0,0,0,0,0,10,0,0,44,0,4,0,0,0,0,0,0,0,0,0,54,0,50,0,0,0,65,68,0,0,0,88,0,46,2,0,9,0,72,0,0,0,0,59,46,0,0,0,6,0,0,0,0,0,69,0,0,0,0,71,0,0,22,39,0,51,0,0,0,0,0,0,0,0,40,0
40,30,0,0,0,33,48,0,57,0,0,0,0,0,0,0,0,0,68,0,0,0,97,0,0,0,75,0,0,0,78,0,0,0,0,0,0,72,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,6,0,0,16,0,0,0,86,0,0,82,0,64,0,46,0,0,0,0,0,30,0,64,31,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,45,0,0,0,0,32,0,0,12,82,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,9,76,21,0,97,82,0,0,0,0,0,47,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,63,0,0,0,0,55,59,0,11,0,98,66,0,0,0,0,61,0,0,86,0,0,57,0,0,0,0,0,16,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,20,0,0,0,0,0,0,98,64,25,90,0,1,61,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,35,0,36,0,0,39,0,54,97,4
0,0,0,0,76,0,27,0,0,0,17,0,0,0,0,0,35,0,0,0,57,50,0,0,52,0,88,0,65,0,0,0,11,0,84,0,0,0,0,11,0,37,0,0,45,0,0,0,0,0,0,0,0,26,0,0,0,80,65,0,0,36,0,0,0,0,0,0,0,0,26,0,49,0,26,0,0,82,0,0,0,0,0,0,0,0,0,98,0,17,0,0,0,0,17,0,0,95,0,0,0,0,0,0,0,44,0,0,25,42,0,0,0,30,0,5,80,0,0,14,0,0,0,66,0
1,100,19,0,0,0,0,0,0,0,0,98,0,0,0,0,0,20,0,82,0,0,0,0,55,0,0,0,0,0,0,0,0,45,62,94,0,0,0,0,37,0,54,56,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,11,0,0,0,0,0,0,100,0,0,0,0,0,48,0,0,0,0,0,0,25,0,0,0,0,0,0,84,0,84,0,0,0,0,49,60,0,0,0,77,0,0,20,0,0,0,55,55,0,0,0,0,0,0,0,0,11,17,0,93,0,0,0,0,0,31
0,0,0,0,0,16,0,0,2,0,0,0,69,0,0,0,79,0,0,0,43,0,0,64,0,0,0,0,0,0,31,0,0,0,0,4,31,0,0,98,0,54,0,74,0,0,0,0,0,0,0,46,0,25,0,82,0,0,0,0,30,0,0,0,89,0,38,0,46,14,0,0,0,0,0,0,18,83,44,0,0,0,0,0,48,20,75,0,0,25,27,87,0,79,2,0,0,0,0,0,0,0,87,86,100,0,0,0,75,0,0,0,0,0,0,0,0,21,0,67,0,0,0,0,0
0,0,0,0,12,0,0,3,0,0,87,0,0,0,0,0,0,0,0,33,0,0,0,8,0,46,0,44,0,0,69,0,0,0,0,0,0,0,0,66,0,56,74,0,78,0,0,0,0,0,0,58,0,0,31,0,0,0,0,0,0,98,0,0,0,0,0,0,0,66,9,12,0,0,0,87,0,59,0,0,0,0,0,75,0,0,60,87,64,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,15,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,60,0,0,0,0,0,11,0,0,93,0,0,40,0,0,16,0,0,0,0,0,0,45,0,0,78,0,78,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,48,0,0,0,27,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,58,0,63,17,0,0,0,0,39,18,0,0,0,0,0,0,0
0,26,0,65,0,0,0,0,0,0,4,0,100,0,0,90,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,65,70,0,0,0,0,0,0,0,78,0,43,0,0,0,0,0,0,0,0,0,37,0,0,0,0,75,0,0,0,48,0,0,0,0,0,0,0,0,3,0,58,0,0,66,0,0,0,0,0,16,19,50,46,0,0,0,0,69,0,0,0,30,0,0,0,0,0,0,0,0,0,47,0,31,0,0,0,0,0,79,96,58,79,0,11,83,0,0,0
0,89,0,28,0,0,0,0,0,7,0,0,84,0,0,0,0,45,0,15,0,0,0,0,0,0,92,0,0,0,74,0,0,0,10,0,0,0,0,0,0,0,0,0,0,43,0,30,0,0,0,59,18,0,0,0,0,0,57,73,0,0,11,0,0,0,84,0,0,0,0,0,0,0,4,0,0,23,0,0,0,0,0,90,0,0,0,0,0,25,0,26,0,6,0,0,0,0,0,0,94,0,0,1,45,31,0,0,0,63,0,91,0,0,60,0,47,0,52,0,79,0,0,0,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,20,70,100,0,0,0,0,0,0,0,0,0,0,8,0,0,51,0,0,0,0,0,0,0,0,0,0,0,30,0,22,0,0,21,25,0,0,51,0,0,0,0,0,0,0,0,0,62,21,6,0,0,16,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,29,0,72,0,0,100,0,0,96,0,0,88,0,0,0,36,0,0,0,85,0,0,0,0,0,14,0,0,79,0,0,0,0,0,0
0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,52,0,61,0,0,0,0,0,0,0,22,0,67,51,0,0,0,9,73,0,0,0,31,0,0,0,91,0,73,0,0,0,0,0,0,0,0,0,0,0,79,0,93,0,0,0,0,0,0,0,0,5,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0
0,64,96,84,14,0,16,9,0,0,0,0,0,50,0,0,13,10,68,0,0,0,79,20,0,0,82,0,68,0,72,8,0,0,0,62,0,0,0,0,0,0,0,0,25,0,0,0,67,0,44,0,0,46,0,0,0,0,0,0,74,0,0,0,0,0,0,0,73,91,73,0,0,0,62,0,0,0,14,56,14,0,58,39,0,0,6,0,24,0,0,0,0,0,0,48,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,6,0,0,0,35,23,39,0,0,0,0,0
0,0,0,0,0,81,0,37,0,32,0,0,0,0,0,0,0,0,79,0,13,0,0,0,0,0,0,80,0,0,0,0,0,0,0,75,1,0,0,0,0,0,0,0,0,0,0,0,51,44,0,27,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,31,0,31,41,0,0,0,0,19,92,61,0,0,0,0,0,0,0,56,0,0,99,0,0,0,0,0,35,0,0,0,0,0,2,0,0,100,78,0,13,0,21,40,0,90,0,0,0
88,0,0,0,0,0,0,0,0,36,0,84,0,0,0,0,0,0,0,0,59,0,0,0,0,0,97,0,0,0,0,43,0,0,0,0,0,0,0,86,0,0,46,58,0,0,59,21,0,0,27,0,95,6,54,32,0,35,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,94,0,0,88,76,0,8,0,0,36,0,28,33,0,0,0,1,0,0,0,0,0,0,0,0,35,0,0,0,0,96,0,0
0,25,0,0,41,0,0,0,18,0,52,0,0,0,0,97,0,0,0,0,40,0,0,0,0,31,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,0,0,0,95,0,56,0,0,0,0,0,21,0,46,0,0,0,0,0,0,62,0,0,0,0,41,0,0,0,0,0,0,0,69,0,19,0,0,0,45,0,0,12,0,0,0,0,0,0,39,0,96,0,0,68,76,0,0,0,73,0,60,0,0,0,0,71,0,78,0,0,0,0,13,0,0,0
0,0,0,0,0,0,74,0,0,0,0,0,2,0,0,0,28,89,0,0,36,42,0,0,0,12,0,0,0,22,0,0,0,0,0,0,0,0,40,0,26,0,25,0,0,0,0,0,0,46,0,6,56,0,77,0,0,52,0,0,0,0,0,0,26,0,0,0,0,0,0,0,59,39,43,0,0,0,82,70,21,42,84,0,0,0,0,0,67,55,0,0,0,29,5,0,25,0,0,24,0,0,0,0,0,0,0,98,0,0,0,0,80,72,0,0,0,0,0,0,0,0,0,0,0
0,64,13,0,0,0,53,0,0,0,0,0,0,81,0,0,78,0,45,0,0,0,28,0,0,0,0,0,0,98,42,0,0,0,0,16,0,10,0,57,0,0,0,31,0,0,0,0,9,0,0,54,0,77,0,43,0,36,40,0,0,0,0,0,0,0,53,74,0,0,0,0,0,55,19,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,61,0,0,0,0,0,0,70,3,0,0,0,3,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,42,0,0,0,0,0
93,0,0,0,0,0,0,38,56,0,0,0,0,100,0,0,0,0,0,0,96,0,0,0,0,0,40,30,60,0,0,0,0,98,0,0,0,0,0,0,0,27,82,0,25,0,0,51,73,0,0,32,0,0,43,0,87,0,56,0,0,35,0,61,43,69,35,0,59,0,0,0,0,0,0,0,15,40,0,0,44,0,95,0,0,0,0,37,0,0,0,0,77,0,0,0,0,0,98,87,0,0,0,0,80,0,45,18,0,0,0,0,0,0,0,65,0,0,0,0,0,0,18,0,0
