45,56,36,56,61,84,33,58,61,35,53,0,78,14,25,3,66,21,14,62,70,35,46,26,76,18,18,2,67,64,64,13,12,32,68,14,23,51,2,61,28,98,77,27,75,61,42,7,93,97,33,84,55,20,23,56,77,9,98,54,84,30,48,25,39,11,25,19,84,69,71,96,93,87,61,91,95,85,22,29,63,46,28,9,8,2,23,53,40,99,49,61,46,89,7,71,28,97,41,10,54,93,2,74,74,19,76,38,92,82,22,21,37,80,98,71,95,81,52,12,91,85,24,91,31
71,86,38,80,54,33,74,40,92,13,57,78,0,81,50,54,48,31,27,53,86,23,86,46,43,80,46,50,40,12,14,42,92,77,91,3,35,62,14,48,96,21,69,67,16,100,84,55,58,68,32,95,63,2,49,92,19,81,3,57,16,58,37,23,87,78,58,95,43,44,82,82,48,7,93,36,50,13,82,13,80,5,60,59,23,35,31,24,27,37,59,1,68,63,15,40,22,8,1,76,9,72,54,2,32,96,85,9,20,70,42,44,79,26,22,98,25,92,50,99,5,82,90,1,7
69,50,30,56,7,76,23,33,81,43,88,14,81,0,27,92,57,29,96,27,74,97,27,99,24,20,87,94,17,40,64,86,46,59,45,50,56,16,80,86,38,63,47,68,45,1,40,68,91,50,44,4,68,11,81,100,88,4,82,89,69,80,93,4,49,47,16,62,21,62,81,83,31,82,31,99,51,8,68,44,99,29,95,53,9,46,16,8,10,66,86,65,4,100,86,3,71,8,64,96,79,18,42,65,80,21,12,69,78,2,65,19,4,46,80,46,30,32,94,60,60,29,54,26,95
90,19,81,79,45,35,95,14,84,96,27,25,50,27,0,27,20,79,93,6,73,15,96,37,73,30,100,95,52,78,81,87,10,31,86,47,43,71,49,99,37,74,36,61,74,95,18,49,34,95,30,20,34,19,66,14,89,91,15,77,39,100,49,89,25,1,31,38,92,9,2,71,82,92,22,12,86,82,46,81,75,64,53,60,22,22,51,61,32,39,64,9,9,84,46,68,21,30,100,53,81,62,28,9,1,78,26,80,99,2,98,53,55,74,91,46,32,71,95,72,75,34,72,16,97
89,90,41,38,49,89,4,89,93,71,84,3,54,92,27,0,24,94,66,37,66,12,3,60,18,65,2,72,79,90,54,17,36,90,75,69,65,57,56,38,67,4,40,93,54,90,96,6,39,9,70,64,97,44,4,37,40,81,98,88,20,52,39,30,19,93,17,53,43,96,71,90,60,58,46,12,13,72,75,53,81,75,15,86,30,81,92,94,11,10,23,22,5,18,26,73,32,95,27,91,15,40,46,68,46,4,56,95,96,65,98,53,82,96,79,13,23,85,11,60,37,83,60,84,93
78,69,95,90,35,38,52,68,49,44,33,66,48,57,20,24,0,75,71,45,96,15,48,74,39,94,96,22,75,42,2,33,54,75,61,15,4,29,77,47,35,65,79,3,75,15,27,51,1,13,51,11,81,28,78,17,30,64,73,12,72,20,80,24,60,92,44,17,1,84,1,4,70,50,71,7,10,39,55,81,57,70,83,19,11,95,14,22,93,19,95,100,22,50,79,58,20,71,49,19,61,9,22,93,33,55,67,45,23,15,46,8,77,57,35,87,72,15,5,24,28,43,41,100,27
19,51,53,56,87,45,28,29,95,95,30,21,31,29,79,94,75,0,54,70,14,60,18,89,64,10,40,7,17,33,26,19,74,20,26,83,62,45,46,23,32,20,1,5,25,30,45,44,49,10,73,97,38,89,70,67,84,42,70,16,88,46,80,53,12,99,47,63,8,15,19,24,24,14,15,84,80,54,71,100,69,77,93,76,78,40,81,6,53,54,65,28,10,41,74,26,37,44,66,43,78,99,57,38,75,22,39,53,55,95,55,8,28,85,59,91,67,55,48,4,41,48,94,92,17
21,59,44,8,27,53,14,43,40,25,11,14,27,96,93,66,71,54,0,25,92,35,16,61,1,75,60,54,94,44,9,83,84,37,27,64,57,79,68,89,36,100,9,32,60,4,63,20,34,68,79,5,50,1,45,57,78,9,83,68,43,82,100,35,16,15,7,25,74,93,90,38,20,12,4,29,37,19,2,83,41,28,21,17,94,83,5,48,87,48,81,97,16,77,31,59,13,33,5,90,77,73,22,39,80,9,88,22,67,99,48,64,31,72,80,4,30,87,11,58,19,42,49,86,5
3,57,30,78,9,98,64,71,65,39,70,62,53,27,6,37,45,70,25,0,95,35,10,41,17,47,62,90,42,47,10,75,77,79,59,22,100,85,34,64,5,82,18,33,20,85,15,70,43,62,4,56,55,62,100,87,83,98,70,2,31,22,21,94,25,68,35,82,97,56,8,42,27,79,66,48,45,65,8,12,40,40,59,85,10,40,34,10,71,51,69,48,88,50,2,49,18,81,41,12,24,67,4,78,95,31,48,46,60,60,14,42,54,74,41,65,27,38,51,21,83,12,44,89,37
46,98,63,86,60,79,11,66,43,32,37,70,86,74,73,66,96,14,92,95,0,21,38,42,63,7,18,91,66,88,79,58,76,97,33,78,16,56,90,98,57,1,43,18,87,8,77,100,1,8,13,59,40,36,87,96,25,38,74,59,94,50,66,99,30,50,63,95,45,46,71,53,11,40,59,45,28,97,29,37,28,38,83,90,23,59,57,32,10,72,35,92,37,8,54,44,2,24,36,84,59,31,58,62,59,83,94,69,8,20,14,2,2,24,7,76,5,13,84,93,67,85,82,5,88
17,84,90,77,67,2,99,29,5,75,65,35,23,97,15,12,15,60,35,35,21,0,83,9,76,21,81,65,12,10,54,18,8,44,71,31,71,91,94,45,50,50,36,19,52,58,20,98,69,99,92,25,51,42,26,34,26,86,64,93,90,57,44,6,42,56,42,49,65,67,4,41,94,75,72,94,13,56,58,64,20,81,100,5,34,10,9,26,4,63,89,6,82,85,40,5,57,34,49,35,36,32,27,75,52,54,13,94,51,68,90,53,48,19,4,3,47,44,64,66,41,27,39,75,72
14,46,32,59,42,90,63,14,52,46,68,46,86,27,96,3,48,18,16,10,38,83,0,6,51,6,18,99,50,8,98,17,37,84,4,85,7,25,97,9,20,67,28,70,68,92,26,77,83,79,25,75,92,5,28,83,33,29,70,12,52,85,25,5,21,73,63,30,32,67,78,70,87,62,11,91,62,64,18,40,99,47,56,36,14,71,41,54,77,23,52,4,27,93,33,97,37,33,4,99,48,77,94,73,87,79,77,56,2,86,24,25,57,51,49,15,57,87,80,84,56,62,20,77,56
15,39,44,52,88,23,1,41,63,34,51,26,46,99,37,60,74,89,61,41,42,9,6,0,27,21,18,27,31,45,41,70,20,71,57,52,15,17,21,10,35,79,64,8,43,89,77,37,63,20,90,18,40,60,99,39,22,54,19,91,23,92,3,8,19,8,52,20,6,60,76,16,27,61,82,9,22,73,100,51,24,39,41,99,32,81,78,54,54,58,53,39,54,71,68,9,90,57,33,62,83,5,78,34,64,34,61,3,69,47,61,30,35,20,57,29,32,35,94,62,14,62,91,46,89
65,14,5,72,58,8,37,37,92,1,46,76,43,24,73,18,39,64,1,17,63,76,51,27,0,86,95,68,47,63,20,23,89,14,87,44,20,76,87,96,52,55,56,6,11,42,62,47,8,22,18,33,70,76,99,42,40,81,55,33,64,28,12,99,60,57,78,26,37,5,22,61,45,13,29,73,86,2,85,6,43,21,13,74,30,22,70,68,40,60,9,57,72,36,72,42,64,81,52,15,83,55,15,63,4,97,72,21,77,30,11,80,94,55,85,58,76,9,35,66,61,66,64,76,64
77,48,85,33,27,23,99,60,57,98,26,18,80,20,30,65,94,10,75,47,7,21,6,21,86,0,9,33,45,18,74,47,11,72,75,97,98,17,44,94,40,46,47,46,5,89,38,96,61,19,33,11,31,12,38,38,82,40,76,32,17,87,82,55,42,57,71,51,97,31,60,68,51,32,60,64,12,10,61,26,99,3,81,62,44,44,29,52,87,28,33,61,32,5,78,28,69,73,54,49,53,38,33,21,82,92,97,60,42,85,72,82,46,97,79,46,50,29,1,56,24,19,7,3,27
92,57,24,62,57,61,6,48,46,19,42,18,46,87,100,2,96,40,60,62,18,81,18,18,95,9,0,60,100,15,65,51,4,15,94,52,72,60,75,31,88,71,11,20,50,9,92,84,18,82,4,97,8,65,23,40,96,39,83,37,47,72,47,95,86,22,95,63,40,57,6,17,2,71,88,86,63,56,85,40,44,48,64,21,21,44,63,43,60,75,86,51,29,82,66,16,58,79,60,6,46,32,52,32,75,7,37,43,11,33,34,95,56,20,42,57,96,90,77,28,66,62,58,42,63
24,79,63,69,73,99,38,71,5,46,76,2,50,94,95,72,22,7,54,90,91,65,99,27,68,33,60,0,22,46,74,8,3,93,83,53,46,83,15,76,25,73,84,44,93,54,62,11,96,54,80,59,82,16,54,30,45,15,20,61,39,34,17,23,47,18,21,92,75,15,58,48,88,98,93,93,69,21,53,46,50,88,99,9,33,87,62,77,13,33,61,82,9,92,92,15,95,23,24,22,41,42,50,39,95,8,87,81,18,73,32,83,26,7,26,79,26,42,19,76,4,76,28,86,11
85,92,94,11,69,68,40,2,78,16,12,67,40,17,52,79,75,17,94,42,66,12,50,31,47,45,100,22,0,63,23,100,72,72,37,2,72,2,30,10,65,13,47,5,46,22,11,70,95,68,86,37,46,83,20,60,96,49,72,88,81,6,21,61,6,82,71,67,54,1,95,45,96,1,80,98,95,37,91,42,30,59,16,98,17,40,98,42,76,67,53,59,93,86,83,80,10,63,75,3,78,97,23,2,59,86,99,5,95,89,55,29,1,95,90,49,59,90,62,40,34,12,83,51,81
36,18,85,66,24,80,21,85,72,28,61,64,12,40,78,90,42,33,44,47,88,10,8,45,63,18,15,46,63,0,48,72,36,7,97,80,32,99,65,4,80,35,11,3,92,34,58,27,73,83,12,47,30,22,98,89,97,47,16,60,83,2,9,15,71,92,44,17,93,43,14,11,24,30,48,37,100,89,100,87,96,22,44,48,54,59,97,10,65,65,49,13,97,18,4,95,78,20,26,59,64,89,8,72,56,44,74,76,69,11,90,34,86,51,80,30,68,98,30,48,15,27,97,14,99
17,69,12,89,58,68,92,10,42,24,58,64,14,64,81,54,2,26,9,10,79,54,98,41,20,74,65,74,23,48,0,8,3,30,63,48,81,59,78,80,55,24,31,69,40,62,74,77,81,72,63,96,40,53,42,83,16,49,87,83,79,98,87,32,47,87,9,16,81,50,74,50,54,53,74,59,27,90,15,42,20,13,12,4,55,31,62,77,23,49,79,66,40,2,26,59,10,84,21,16,45,12,48,19,14,80,67,57,72,11,29,39,44,34,37,69,84,36,32,16,46,90,12,25,6
11,65,7,69,88,66,73,7,76,68,10,13,42,86,87,17,33,19,83,75,58,18,17,70,23,47,51,8,100,72,8,0,87,86,100,83,20,53,99,40,55,35,27,3,82,43,11,8,60,8,32,43,40,56,20,55,42,92,35,77,66,90,95,41,51,22,87,47,56,38,87,20,87,46,66,95,92,53,13,49,70,21,98,90,96,75,98,97,57,83,53,30,95,88,63,25,71,47,100,81,5,12,78,90,9,66,77,97,70,98,38,68,1,57,69,51,4,9,87,31,39,15,54,68,60
30,17,73,77,79,100,27,96,26,30,14,12,92,46,10,36,54,74,84,77,76,8,37,20,89,11,4,3,72,36,3,87,0,62,73,37,5,33,67,63,11,65,10,39,29,16,29,54,81,10,51,27,12,10,74,63,53,52,38,48,25,82,16,75,50,76,97,95,7,7,16,59,70,15,26,17,19,47,82,57,9,81,57,97,6,91,85,47,2,36,88,83,1,20,85,14,34,55,20,14,64,83,26,10,75,12,48,50,24,69,89,75,57,58,4,65,26,64,50,88,88,83,74,20,23
73,50,34,83,62,23,52,100,90,38,13,32,77,59,31,90,75,20,37,79,97,44,84,71,14,72,15,93,72,7,30,86,62,0,72,2,6,86,97,43,14,45,61,93,16,39,5,19,18,40,22,12,100,59,66,98,37,89,57,87,87,69,72,30,55,55,64,73,47,98,31,92,65,46,88,20,88,29,88,16,59,74,98,1,50,21,3,85,85,7,39,70,11,81,68,59,95,100,41,31,53,92,37,68,14,80,4,93,83,35,24,36,83,3,73,56,65,84,28,49,56,68,50,100,55
91,99,80,19,86,97,7,88,31,8,7,68,91,45,86,75,61,26,27,59,33,71,4,57,87,75,94,83,37,97,63,100,73,72,0,67,39,22,35,39,84,62,72,41,52,64,10,51,50,39,69,72,65,86,30,22,60,67,36,28,98,15,32,94,20,77,78,82,45,36,17,61,80,73,38,88,88,42,59,37,17,57,24,11,49,90,29,49,2,37,83,30,67,58,5,8,99,32,1,46,93,81,41,48,95,88,55,11,94,44,5,73,56,40,100,82,60,28,57,25,53,68,89,31,10
32,83,76,33,32,13,97,75,41,84,47,14,3,50,47,69,15,83,64,22,78,31,85,52,44,97,52,53,2,80,48,83,37,2,67,0,87,80,4,14,4,94,4,80,56,65,1,88,12,62,75,78,12,69,16,89,51,14,53,4,56,4,55,90,74,75,65,31,17,27,30,95,81,42,42,3,36,89,74,31,76,39,1,33,100,71,39,12,45,36,39,75,85,87,27,72,19,55,60,93,87,64,63,15,12,25,44,7,60,12,39,53,77,11,10,47,9,20,99,55,95,72,45,29,52
14,37,1,38,78,59,29,79,56,52,9,23,35,56,43,65,4,62,57,100,16,71,7,15,20,98,72,46,72,32,81,20,5,6,39,87,0,100,80,77,21,96,31,85,52,70,14,3,47,12,1,36,14,97,35,81,3,61,78,58,70,73,4,84,46,94,90,22,77,6,40,13,9,7,72,100,49,17,100,59,14,53,28,83,84,28,28,80,73,53,1,68,73,84,74,6,79,7,81,34,79,43,91,77,83,75,35,96,8,59,47,77,100,3,4,22,65,41,1,44,91,18,35,91,80
32,98,64,31,78,24,12,10,4,96,59,51,62,16,71,57,29,45,79,85,56,91,25,17,76,17,60,83,2,99,59,53,33,86,22,80,100,0,72,55,68,92,82,57,98,87,14,9,52,64,14,59,79,83,10,10,93,44,27,4,21,39,77,7,92,28,62,4,93,54,66,50,50,24,41,65,68,10,66,58,88,33,46,2,70,9,30,72,33,3,67,97,59,46,12,73,57,6,67,48,24,87,20,69,35,99,11,77,71,25,82,22,39,7,51,79,20,19,95,34,6,26,8,40,39
40,30,89,83,92,33,48,65,57,25,98,2,14,80,49,56,77,46,68,34,90,94,97,21,87,44,75,15,30,65,78,99,67,97,35,4,80,72,0,59,25,55,9,34,10,37,7,88,73,12,33,13,19,40,15,17,15,6,93,48,16,15,68,27,86,68,50,82,90,64,85,46,5,47,4,24,19,30,37,64,31,65,93,11,13,35,99,64,59,48,55,44,45,3,96,37,49,63,79,4,45,66,16,41,74,32,54,16,12,82,48,60,16,63,43,8,3,88,80,77,35,21,49,29,13
86,83,91,44,28,9,76,21,12,97,82,61,48,86,99,38,47,23,89,64,98,45,9,10,96,94,31,76,10,4,80,40,63,43,39,14,77,55,59,0,11,89,98,66,27,21,86,37,61,36,5,86,8,83,57,22,89,40,30,95,16,65,22,12,19,23,58,67,46,3,87,100,12,42,97,19,87,21,14,44,39,36,38,10,20,16,100,93,87,16,81,98,64,25,90,16,1,61,66,100,94,57,56,87,93,8,49,65,32,56,10,86,11,5,78,35,97,36,45,51,39,61,54,97,4
96,8,22,48,76,82,27,14,30,39,17,28,96,38,37,67,35,32,36,5,57,50,20,35,52,40,88,25,65,80,55,55,11,14,84,4,21,68,25,11,0,37,90,92,45,49,95,75,63,92,92,57,29,26,8,97,55,80,65,79,3,36,16,52,82,9,47,28,8,51,26,50,49,59,26,89,69,82,100,52,87,21,37,8,73,82,100,98,60,17,17,97,86,1,17,68,71,95,45,73,76,44,94,46,20,44,51,36,25,42,88,45,84,30,43,5,80,62,99,14,75,61,15,66,39
1,100,19,13,10,50,82,48,24,5,72,98,21,63,74,4,65,20,100,82,1,50,67,79,55,46,71,73,13,35,24,35,65,45,62,94,96,92,55,89,37,0,54,56,41,91,76,76,71,65,22,13,92,26,43,27,74,23,51,11,61,13,22,76,2,31,100,33,15,19,19,70,48,73,83,73,86,31,63,25,67,38,4,7,45,41,84,81,84,96,25,17,9,49,60,68,87,87,77,96,10,20,20,86,59,55,55,66,55,99,82,68,52,85,48,11,17,75,93,48,95,12,46,18,31
88,10,70,42,68,16,5,21,2,27,62,77,69,47,36,40,79,1,9,18,43,36,28,64,56,47,11,84,47,11,31,27,10,61,72,4,31,82,9,98,90,54,0,74,90,95,19,50,86,47,90,46,58,25,68,82,42,73,10,56,30,46,7,93,89,17,38,89,46,14,34,16,2,57,30,60,18,83,44,34,78,45,59,87,48,20,75,56,22,25,27,87,40,79,2,3,70,61,2,47,39,26,87,86,100,23,28,14,75,100,49,78,53,69,88,5,6,21,29,67,19,42,32,90,40
86,60,74,94,12,31,33,3,99,62,87,27,67,68,61,93,3,5,32,33,18,19,70,8,6,46,20,44,5,3,69,3,39,93,41,80,85,57,34,66,92,56,74,0,78,75,62,55,6,44,73,58,29,58,31,94,81,37,18,36,85,98,100,32,84,94,15,88,97,66,9,12,3,45,55,87,10,59,7,50,4,25,16,75,35,37,60,87,64,11,62,88,69,58,78,35,14,62,96,85,56,70,85,41,15,21,50,92,7,92,89,36,34,60,96,98,93,35,64,26,41,94,21,93,49
82,81,20,94,34,1,48,73,99,81,61,75,16,45,74,54,75,25,60,20,87,52,68,43,11,5,50,93,46,92,40,82,29,16,52,56,52,98,10,27,45,41,90,78,0,78,6,23,53,25,13,91,27,21,73,25,74,71,13,91,68,48,4,86,46,27,44,35,56,93,2,72,58,43,84,69,39,52,30,58,8,47,38,76,63,5,4,9,46,38,17,47,54,31,63,71,64,51,16,35,85,76,51,2,52,6,9,18,58,88,63,17,26,54,96,59,39,18,8,74,70,78,84,96,96
62,26,46,65,29,4,14,79,92,16,4,61,100,1,95,90,15,30,4,85,8,58,92,89,42,89,9,54,22,34,62,43,16,39,64,65,70,87,37,21,49,91,95,75,78,0,43,90,22,50,49,94,84,2,40,2,37,56,65,7,46,75,37,60,36,48,26,7,79,36,30,31,60,74,3,2,58,32,48,66,36,43,3,71,42,16,19,50,46,15,22,70,71,69,40,66,86,30,33,10,37,80,10,85,91,95,46,47,43,31,62,29,71,77,2,79,96,58,79,90,11,83,67,44,81
15,89,8,28,6,99,52,24,88,7,24,42,84,40,18,96,27,45,63,15,77,20,26,77,62,38,92,62,11,58,74,11,29,5,10,1,14,14,7,86,95,76,19,62,6,43,0,30,29,57,9,59,18,44,36,41,82,87,57,73,93,87,11,51,65,70,84,13,37,59,67,17,47,46,4,21,84,23,74,64,88,20,62,90,82,92,97,32,39,25,46,26,15,6,3,29,5,56,79,39,94,7,100,1,45,31,95,23,32,63,84,91,23,17,60,44,47,30,52,11,79,67,51,21,16
88,82,84,24,88,40,19,43,15,40,9,7,55,68,49,6,51,44,20,70,100,98,77,37,47,96,84,11,70,27,77,8,54,19,51,88,3,9,88,37,75,76,50,55,23,90,30,0,22,42,48,21,25,54,94,51,77,74,67,64,8,17,48,47,53,62,21,6,34,46,16,12,34,18,65,94,14,35,2,6,69,95,3,97,22,27,59,49,28,79,29,7,72,43,49,100,9,5,96,7,51,88,98,4,68,36,15,96,27,85,49,71,49,39,54,14,29,82,79,33,21,29,95,21,99
23,17,74,27,73,69,42,34,43,57,8,93,58,91,34,39,1,49,34,43,1,69,83,63,8,61,18,96,95,73,81,60,81,18,50,12,47,52,73,61,63,71,86,6,53,22,29,22,0,67,51,14,83,93,9,73,62,15,77,31,81,29,47,91,77,73,90,1,38,7,68,80,67,52,85,88,71,79,10,93,24,13,88,90,88,10,29,45,5,34,51,97,95,60,59,97,79,58,47,66,31,17,60,32,97,11,57,5,44,70,65,20,83,42,4,72,20,93,66,29,44,12,46,35,15
82,64,96,84,14,30,16,9,84,95,22,97,68,50,95,9,13,10,68,62,8,99,79,20,22,19,82,54,68,83,72,8,10,40,39,62,12,64,12,36,92,65,47,44,25,50,57,42,67,0,44,20,20,46,58,1,73,68,89,69,74,38,100,75,82,36,82,42,73,91,73,100,15,1,62,71,74,58,14,56,14,76,58,39,28,57,6,25,24,76,97,14,32,4,32,48,67,99,99,3,11,18,43,24,41,76,7,19,14,45,65,72,100,6,94,30,84,35,23,39,35,9,70,6,100
28,11,4,94,45,81,86,37,63,32,39,33,32,44,30,70,51,73,79,4,13,92,25,90,18,33,4,80,86,12,63,32,51,22,69,75,1,14,33,5,92,22,90,73,13,49,9,48,51,44,0,27,79,65,99,23,80,64,40,1,46,51,75,57,100,47,56,15,85,45,75,49,12,99,36,12,71,31,49,31,41,54,7,96,89,19,92,61,73,4,63,46,64,91,61,56,35,58,99,43,11,14,96,54,35,88,30,62,76,50,2,85,15,100,78,22,13,65,21,40,13,90,44,79,81
88,52,46,65,43,9,31,5,5,36,65,84,95,4,20,64,11,97,5,56,59,25,75,18,33,11,97,59,37,47,96,43,27,12,72,78,36,59,13,86,57,13,46,58,91,94,59,21,14,20,27,0,95,6,54,32,76,35,83,14,28,33,89,40,65,70,6,9,9,2,8,46,74,79,69,52,25,83,10,78,33,33,34,93,79,62,84,95,91,46,91,92,94,51,50,88,76,6,8,15,83,36,16,28,33,50,80,39,1,5,84,27,80,49,68,97,71,35,100,24,52,81,96,1,82
43,25,72,74,41,69,70,47,18,83,52,55,63,68,34,97,81,38,50,55,40,51,92,40,70,31,8,82,46,30,40,40,12,100,65,12,14,79,19,8,29,92,58,29,27,84,18,25,83,20,79,95,0,56,40,27,53,55,47,21,23,46,21,97,93,52,38,16,62,65,50,79,85,41,20,1,53,75,5,24,24,69,34,19,83,95,49,45,30,100,12,70,86,79,23,35,77,39,84,96,46,96,68,76,84,100,79,73,24,60,68,31,7,98,71,42,78,56,76,27,100,13,14,19,95
27,99,76,4,37,77,74,20,16,76,49,20,2,11,19,44,28,89,1,62,36,42,5,60,76,12,65,16,83,22,53,56,10,59,86,69,97,83,40,83,26,26,25,58,21,2,44,54,93,46,65,6,56,0,77,18,18,52,85,27,3,6,68,53,26,23,16,65,17,58,79,69,59,39,43,82,99,96,82,70,21,42,84,2,71,30,41,41,67,55,43,38,74,29,5,90,25,25,37,24,58,35,27,24,46,66,36,98,94,71,26,68,80,72,90,78,16,96,16,50,81,78,30,71,86
67,64,13,56,14,14,53,71,8,100,16,23,49,81,66,4,78,70,45,100,87,26,28,99,99,38,23,54,20,98,42,20,74,66,30,16,35,10,15,57,8,43,68,31,73,40,36,94,9,58,99,54,40,77,0,43,85,36,40,2,64,90,59,83,79,72,53,74,20,99,98,80,90,55,19,63,14,22,62,40,97,26,28,46,53,23,80,12,22,81,61,76,14,75,53,86,47,70,3,57,57,23,3,71,30,79,1,84,77,100,51,95,2,52,5,1,95,91,54,42,51,68,64,46,84
93,18,61,45,91,16,13,38,56,29,46,56,92,100,14,37,17,67,57,87,96,34,83,39,42,38,40,30,60,89,83,55,63,98,22,89,81,10,17,22,97,27,82,94,25,2,41,51,73,1,23,32,27,18,43,0,87,78,56,10,58,35,77,61,43,69,35,18,59,51,74,77,32,49,89,48,15,40,68,2,44,92,95,81,4,23,59,37,72,6,29,9,77,97,63,19,61,96,98,87,77,43,57,15,80,39,45,18,14,57,9,44,24,53,26,65,46,24,27,61,74,79,18,3,30
